Assignment,Attendence,Book,Course,Feedback,Lecture,Manual,Page,Project,Questionnaire,Quiz,Source,Study_material,Survey,Test,URL
2387.0,55.0,44.0,1375.0,0.0,484.0,198.0,11.0,0.0,11.0,1826.0,0.0,44.0,88.0,3245.0,22.0
46438.0,1070.0,856.0,26750.0,0.0,9416.0,3852.0,214.0,0.0,214.0,35524.0,0.0,856.0,1712.0,63130.0,428.0
131502.0,3030.0,2424.0,75750.0,0.0,26664.0,10908.0,606.0,0.0,606.0,100596.0,0.0,2424.0,4848.0,178770.0,1212.0
14973.0,345.0,276.0,8625.0,0.0,3036.0,1242.0,69.0,0.0,69.0,11454.0,0.0,276.0,552.0,20355.0,138.0
832.0,0.0,0.0,624.0,0.0,480.0,128.0,0.0,0.0,0.0,880.0,0.0,32.0,80.0,0.0,0.0
8320.0,0.0,0.0,6240.0,0.0,4800.0,1280.0,0.0,0.0,0.0,8800.0,0.0,320.0,800.0,0.0,0.0
1040.0,0.0,0.0,780.0,0.0,600.0,160.0,0.0,0.0,0.0,1100.0,0.0,40.0,100.0,0.0,0.0
666240.0,960.0,6720.0,511680.0,0.0,94080.0,20160.0,8640.0,1920.0,0.0,331200.0,1920.0,43200.0,15360.0,1009920.0,5760.0
662076.0,954.0,6678.0,508482.0,0.0,93492.0,20034.0,8586.0,1908.0,0.0,329130.0,1908.0,42930.0,15264.0,1003608.0,5724.0
807816.0,1164.0,8148.0,620412.0,0.0,114072.0,24444.0,10476.0,2328.0,0.0,401580.0,2328.0,52380.0,18624.0,1224528.0,6984.0
1860.0,10.0,10.0,990.0,0.0,580.0,150.0,0.0,0.0,10.0,1060.0,0.0,90.0,110.0,2810.0,20.0
57288.0,308.0,308.0,30492.0,0.0,17864.0,4620.0,0.0,0.0,308.0,32648.0,0.0,2772.0,3388.0,86548.0,616.0
80724.0,434.0,434.0,42966.0,0.0,25172.0,6510.0,0.0,0.0,434.0,46004.0,0.0,3906.0,4774.0,121954.0,868.0
9672.0,52.0,52.0,5148.0,0.0,3016.0,780.0,0.0,0.0,52.0,5512.0,0.0,468.0,572.0,14612.0,104.0
420.0,105.0,70.0,1225.0,0.0,175.0,665.0,0.0,0.0,35.0,2065.0,0.0,0.0,175.0,11025.0,35.0
1236.0,309.0,206.0,3605.0,0.0,515.0,1957.0,0.0,0.0,103.0,6077.0,0.0,0.0,515.0,32445.0,103.0
3852.0,963.0,642.0,11235.0,0.0,1605.0,6099.0,0.0,0.0,321.0,18939.0,0.0,0.0,1605.0,101115.0,321.0
286250.0,1250.0,3125.0,151250.0,0.0,43750.0,6875.0,0.0,0.0,0.0,138125.0,0.0,20625.0,5625.0,386250.0,1250.0
254648.0,1112.0,2780.0,134552.0,0.0,38920.0,6116.0,0.0,0.0,0.0,122876.0,0.0,18348.0,5004.0,343608.0,1112.0
261060.0,1140.0,2850.0,137940.0,0.0,39900.0,6270.0,0.0,0.0,0.0,125970.0,0.0,18810.0,5130.0,352260.0,1140.0
1610.0,14.0,21.0,721.0,0.0,490.0,91.0,21.0,0.0,7.0,868.0,0.0,126.0,42.0,1869.0,28.0
70610.0,614.0,921.0,31621.0,0.0,21490.0,3991.0,921.0,0.0,307.0,38068.0,0.0,5526.0,1842.0,81969.0,1228.0
112240.0,976.0,1464.0,50264.0,0.0,34160.0,6344.0,1464.0,0.0,488.0,60512.0,0.0,8784.0,2928.0,130296.0,1952.0
17020.0,148.0,222.0,7622.0,0.0,5180.0,962.0,222.0,0.0,74.0,9176.0,0.0,1332.0,444.0,19758.0,296.0
35844.0,870.0,0.0,9048.0,0.0,3654.0,2610.0,0.0,0.0,0.0,174.0,0.0,2610.0,2088.0,58638.0,348.0
97026.0,2355.0,0.0,24492.0,0.0,9891.0,7065.0,0.0,0.0,0.0,471.0,0.0,7065.0,5652.0,158727.0,942.0
8446.0,205.0,0.0,2132.0,0.0,861.0,615.0,0.0,0.0,0.0,41.0,0.0,615.0,492.0,13817.0,82.0
97055.0,0.0,1645.0,23030.0,0.0,9212.0,8883.0,0.0,0.0,0.0,34216.0,0.0,1974.0,1974.0,89817.0,0.0
128030.0,0.0,2170.0,30380.0,0.0,12152.0,11718.0,0.0,0.0,0.0,45136.0,0.0,2604.0,2604.0,118482.0,0.0
22715.0,0.0,385.0,5390.0,0.0,2156.0,2079.0,0.0,0.0,0.0,8008.0,0.0,462.0,462.0,21021.0,0.0
2576.0,350.0,56.0,1288.0,378.0,742.0,1008.0,0.0,0.0,14.0,2646.0,84.0,98.0,84.0,4788.0,42.0
54832.0,7450.0,1192.0,27416.0,8046.0,15794.0,21456.0,0.0,0.0,298.0,56322.0,1788.0,2086.0,1788.0,101916.0,894.0
107456.0,14600.0,2336.0,53728.0,15768.0,30952.0,42048.0,0.0,0.0,584.0,110376.0,3504.0,4088.0,3504.0,199728.0,1752.0
26496.0,3600.0,576.0,13248.0,3888.0,7632.0,10368.0,0.0,0.0,144.0,27216.0,864.0,1008.0,864.0,49248.0,432.0
12492.0,180.0,18.0,8694.0,0.0,1728.0,576.0,162.0,0.0,18.0,3474.0,0.0,828.0,216.0,6678.0,18.0
226938.0,3270.0,327.0,157941.0,0.0,31392.0,10464.0,2943.0,0.0,327.0,63111.0,0.0,15042.0,3924.0,121317.0,327.0
1016016.0,14640.0,1464.0,707112.0,0.0,140544.0,46848.0,13176.0,0.0,1464.0,282552.0,0.0,67344.0,17568.0,543144.0,1464.0
148516.0,2140.0,214.0,103362.0,0.0,20544.0,6848.0,1926.0,0.0,214.0,41302.0,0.0,9844.0,2568.0,79394.0,214.0
3528.0,0.0,0.0,990.0,0.0,432.0,171.0,54.0,0.0,9.0,1719.0,0.0,36.0,63.0,2925.0,36.0
144256.0,0.0,0.0,40480.0,0.0,17664.0,6992.0,2208.0,0.0,368.0,70288.0,0.0,1472.0,2576.0,119600.0,1472.0
272048.0,0.0,0.0,76340.0,0.0,33312.0,13186.0,4164.0,0.0,694.0,132554.0,0.0,2776.0,4858.0,225550.0,2776.0
29008.0,0.0,0.0,8140.0,0.0,3552.0,1406.0,444.0,0.0,74.0,14134.0,0.0,296.0,518.0,24050.0,296.0
630.0,0.0,12.0,306.0,0.0,129.0,39.0,0.0,0.0,3.0,198.0,0.0,87.0,24.0,741.0,3.0
64050.0,0.0,1220.0,31110.0,0.0,13115.0,3965.0,0.0,0.0,305.0,20130.0,0.0,8845.0,2440.0,75335.0,305.0
71610.0,0.0,1364.0,34782.0,0.0,14663.0,4433.0,0.0,0.0,341.0,22506.0,0.0,9889.0,2728.0,84227.0,341.0
20790.0,0.0,396.0,10098.0,0.0,4257.0,1287.0,0.0,0.0,99.0,6534.0,0.0,2871.0,792.0,24453.0,99.0
79945.0,885.0,1180.0,32450.0,295.0,21240.0,295.0,590.0,0.0,0.0,12095.0,0.0,1770.0,3540.0,141305.0,0.0
176963.0,1959.0,2612.0,71830.0,653.0,47016.0,653.0,1306.0,0.0,0.0,26773.0,0.0,3918.0,7836.0,312787.0,0.0
24932.0,276.0,368.0,10120.0,92.0,6624.0,92.0,184.0,0.0,0.0,3772.0,0.0,552.0,1104.0,44068.0,0.0
3355.0,0.0,40.0,1970.0,0.0,1165.0,90.0,20.0,10.0,5.0,565.0,0.0,270.0,95.0,1435.0,10.0
580415.0,0.0,6920.0,340810.0,0.0,201545.0,15570.0,3460.0,1730.0,865.0,97745.0,0.0,46710.0,16435.0,248255.0,1730.0
331474.0,0.0,3952.0,194636.0,0.0,115102.0,8892.0,1976.0,988.0,494.0,55822.0,0.0,26676.0,9386.0,141778.0,988.0
421388.0,0.0,5024.0,247432.0,0.0,146324.0,11304.0,2512.0,1256.0,628.0,70964.0,0.0,33912.0,11932.0,180236.0,1256.0
5200.0,0.0,0.0,1560.0,0.0,0.0,0.0,0.0,0.0,0.0,10140.0,0.0,0.0,780.0,13520.0,130.0
120.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,234.0,0.0,0.0,18.0,312.0,3.0
4680.0,0.0,0.0,1404.0,0.0,0.0,0.0,0.0,0.0,0.0,9126.0,0.0,0.0,702.0,12168.0,117.0
3940.0,0.0,140.0,2640.0,0.0,1560.0,360.0,0.0,0.0,20.0,5600.0,0.0,360.0,180.0,6220.0,20.0
85301.0,0.0,3031.0,57156.0,0.0,33774.0,7794.0,0.0,0.0,433.0,121240.0,0.0,7794.0,3897.0,134663.0,433.0
106971.0,0.0,3801.0,71676.0,0.0,42354.0,9774.0,0.0,0.0,543.0,152040.0,0.0,9774.0,4887.0,168873.0,543.0
14184.0,0.0,504.0,9504.0,0.0,5616.0,1296.0,0.0,0.0,72.0,20160.0,0.0,1296.0,648.0,22392.0,72.0
2380.0,10.0,20.0,580.0,0.0,290.0,90.0,0.0,0.0,0.0,210.0,0.0,130.0,40.0,1740.0,0.0
45220.0,190.0,380.0,11020.0,0.0,5510.0,1710.0,0.0,0.0,0.0,3990.0,0.0,2470.0,760.0,33060.0,0.0
63546.0,267.0,534.0,15486.0,0.0,7743.0,2403.0,0.0,0.0,0.0,5607.0,0.0,3471.0,1068.0,46458.0,0.0
25228.0,106.0,212.0,6148.0,0.0,3074.0,954.0,0.0,0.0,0.0,2226.0,0.0,1378.0,424.0,18444.0,0.0
1200.0,45.0,0.0,915.0,0.0,180.0,300.0,15.0,0.0,0.0,825.0,0.0,0.0,75.0,0.0,15.0
15440.0,579.0,0.0,11773.0,0.0,2316.0,3860.0,193.0,0.0,0.0,10615.0,0.0,0.0,965.0,0.0,193.0
3680.0,138.0,0.0,2806.0,0.0,552.0,920.0,46.0,0.0,0.0,2530.0,0.0,0.0,230.0,0.0,46.0
4580.0,0.0,40.0,1750.0,10.0,540.0,270.0,20.0,0.0,0.0,1830.0,10.0,150.0,100.0,1460.0,30.0
220298.0,0.0,1924.0,84175.0,481.0,25974.0,12987.0,962.0,0.0,0.0,88023.0,481.0,7215.0,4810.0,70226.0,1443.0
198772.0,0.0,1736.0,75950.0,434.0,23436.0,11718.0,868.0,0.0,0.0,79422.0,434.0,6510.0,4340.0,63364.0,1302.0
96638.0,0.0,844.0,36925.0,211.0,11394.0,5697.0,422.0,0.0,0.0,38613.0,211.0,3165.0,2110.0,30806.0,633.0
75361.0,1023.0,1023.0,40920.0,0.0,14322.0,6479.0,0.0,0.0,0.0,42284.0,0.0,3410.0,2046.0,97526.0,0.0
94809.0,1287.0,1287.0,51480.0,0.0,18018.0,8151.0,0.0,0.0,0.0,53196.0,0.0,4290.0,2574.0,122694.0,0.0
19006.0,258.0,258.0,10320.0,0.0,3612.0,1634.0,0.0,0.0,0.0,10664.0,0.0,860.0,516.0,24596.0,0.0
3311.0,22.0,33.0,979.0,0.0,253.0,275.0,0.0,0.0,11.0,1529.0,0.0,231.0,99.0,4818.0,11.0
110768.0,736.0,1104.0,32752.0,0.0,8464.0,9200.0,0.0,0.0,368.0,51152.0,0.0,7728.0,3312.0,161184.0,368.0
154413.0,1026.0,1539.0,45657.0,0.0,11799.0,12825.0,0.0,0.0,513.0,71307.0,0.0,10773.0,4617.0,224694.0,513.0
55685.0,370.0,555.0,16465.0,0.0,4255.0,4625.0,0.0,0.0,185.0,25715.0,0.0,3885.0,1665.0,81030.0,185.0
53743.0,0.0,223.0,18732.0,0.0,446.0,4460.0,0.0,0.0,0.0,10258.0,0.0,1115.0,2007.0,71360.0,0.0
73264.0,0.0,304.0,25536.0,0.0,608.0,6080.0,0.0,0.0,0.0,13984.0,0.0,1520.0,2736.0,97280.0,0.0
50610.0,0.0,210.0,17640.0,0.0,420.0,4200.0,0.0,0.0,0.0,9660.0,0.0,1050.0,1890.0,67200.0,0.0
2230.0,10.0,50.0,1070.0,0.0,590.0,130.0,10.0,0.0,10.0,1450.0,0.0,110.0,100.0,2800.0,10.0
101019.0,453.0,2265.0,48471.0,0.0,26727.0,5889.0,453.0,0.0,453.0,65685.0,0.0,4983.0,4530.0,126840.0,453.0
78050.0,350.0,1750.0,37450.0,0.0,20650.0,4550.0,350.0,0.0,350.0,50750.0,0.0,3850.0,3500.0,98000.0,350.0
13380.0,60.0,300.0,6420.0,0.0,3540.0,780.0,60.0,0.0,60.0,8700.0,0.0,660.0,600.0,16800.0,60.0
4215.0,15.0,60.0,2145.0,0.0,150.0,315.0,15.0,0.0,15.0,1095.0,0.0,180.0,270.0,1965.0,30.0
116053.0,413.0,1652.0,59059.0,0.0,4130.0,8673.0,413.0,0.0,413.0,30149.0,0.0,4956.0,7434.0,54103.0,826.0
60696.0,216.0,864.0,30888.0,0.0,2160.0,4536.0,216.0,0.0,216.0,15768.0,0.0,2592.0,3888.0,28296.0,432.0
25571.0,91.0,364.0,13013.0,0.0,910.0,1911.0,91.0,0.0,91.0,6643.0,0.0,1092.0,1638.0,11921.0,182.0
10557.0,0.0,115.0,3795.0,0.0,1288.0,253.0,23.0,0.0,23.0,3680.0,0.0,368.0,322.0,6141.0,23.0
195534.0,0.0,2130.0,70290.0,0.0,23856.0,4686.0,426.0,0.0,426.0,68160.0,0.0,6816.0,5964.0,113742.0,426.0
259335.0,0.0,2825.0,93225.0,0.0,31640.0,6215.0,565.0,0.0,565.0,90400.0,0.0,9040.0,7910.0,150855.0,565.0
74817.0,0.0,815.0,26895.0,0.0,9128.0,1793.0,163.0,0.0,163.0,26080.0,0.0,2608.0,2282.0,43521.0,163.0
78408.0,324.0,1296.0,32724.0,0.0,18792.0,2592.0,324.0,0.0,0.0,51840.0,0.0,3564.0,1296.0,72576.0,324.0
112288.0,464.0,1856.0,46864.0,0.0,26912.0,3712.0,464.0,0.0,0.0,74240.0,0.0,5104.0,1856.0,103936.0,464.0
10648.0,44.0,176.0,4444.0,0.0,2552.0,352.0,44.0,0.0,0.0,7040.0,0.0,484.0,176.0,9856.0,44.0
110544.0,0.0,1128.0,49256.0,0.0,18048.0,7144.0,376.0,0.0,0.0,39104.0,0.0,9776.0,1880.0,101144.0,752.0
142884.0,0.0,1458.0,63666.0,0.0,23328.0,9234.0,486.0,0.0,0.0,50544.0,0.0,12636.0,2430.0,130734.0,972.0
18816.0,0.0,192.0,8384.0,0.0,3072.0,1216.0,64.0,0.0,0.0,6656.0,0.0,1664.0,320.0,17216.0,128.0
4896.0,12.0,72.0,2388.0,0.0,768.0,192.0,12.0,24.0,0.0,1356.0,0.0,384.0,60.0,2592.0,12.0
152184.0,373.0,2238.0,74227.0,0.0,23872.0,5968.0,373.0,746.0,0.0,42149.0,0.0,11936.0,1865.0,80568.0,373.0
213792.0,524.0,3144.0,104276.0,0.0,33536.0,8384.0,524.0,1048.0,0.0,59212.0,0.0,16768.0,2620.0,113184.0,524.0
82008.0,201.0,1206.0,39999.0,0.0,12864.0,3216.0,201.0,402.0,0.0,22713.0,0.0,6432.0,1005.0,43416.0,201.0
5200.0,40.0,80.0,3140.0,0.0,1440.0,460.0,0.0,0.0,0.0,1360.0,0.0,120.0,140.0,4500.0,0.0
100100.0,770.0,1540.0,60445.0,0.0,27720.0,8855.0,0.0,0.0,0.0,26180.0,0.0,2310.0,2695.0,86625.0,0.0
98800.0,760.0,1520.0,59660.0,0.0,27360.0,8740.0,0.0,0.0,0.0,25840.0,0.0,2280.0,2660.0,85500.0,0.0
16900.0,130.0,260.0,10205.0,0.0,4680.0,1495.0,0.0,0.0,0.0,4420.0,0.0,390.0,455.0,14625.0,0.0
340260.0,0.0,1908.0,172992.0,0.0,47064.0,12720.0,3180.0,0.0,0.0,147552.0,0.0,11448.0,9540.0,281748.0,4452.0
256265.0,0.0,1437.0,130288.0,0.0,35446.0,9580.0,2395.0,0.0,0.0,111128.0,0.0,8622.0,7185.0,212197.0,3353.0
370220.0,0.0,2076.0,188224.0,0.0,51208.0,13840.0,3460.0,0.0,0.0,160544.0,0.0,12456.0,10380.0,306556.0,4844.0
129471.0,5253.0,618.0,25338.0,0.0,8343.0,10197.0,0.0,618.0,0.0,1545.0,0.0,12051.0,3090.0,55311.0,309.0
181008.0,7344.0,864.0,35424.0,0.0,11664.0,14256.0,0.0,864.0,0.0,2160.0,0.0,16848.0,4320.0,77328.0,432.0
36872.0,1496.0,176.0,7216.0,0.0,2376.0,2904.0,0.0,176.0,0.0,440.0,0.0,3432.0,880.0,15752.0,88.0
546.0,0.0,6.0,138.0,0.0,99.0,45.0,0.0,0.0,0.0,270.0,0.0,27.0,18.0,951.0,6.0
56602.0,0.0,622.0,14306.0,0.0,10263.0,4665.0,0.0,0.0,0.0,27990.0,0.0,2799.0,1866.0,98587.0,622.0
6188.0,0.0,68.0,1564.0,0.0,1122.0,510.0,0.0,0.0,0.0,3060.0,0.0,306.0,204.0,10778.0,68.0
65884.0,0.0,724.0,16652.0,0.0,11946.0,5430.0,0.0,0.0,0.0,32580.0,0.0,3258.0,2172.0,114754.0,724.0
4927.0,26.0,13.0,2015.0,0.0,416.0,299.0,26.0,0.0,13.0,3562.0,13.0,182.0,143.0,7397.0,78.0
172066.0,908.0,454.0,70370.0,0.0,14528.0,10442.0,908.0,0.0,454.0,124396.0,454.0,6356.0,4994.0,258326.0,2724.0
280081.0,1478.0,739.0,114545.0,0.0,23648.0,16997.0,1478.0,0.0,739.0,202486.0,739.0,10346.0,8129.0,420491.0,4434.0
123175.0,650.0,325.0,50375.0,0.0,10400.0,7475.0,650.0,0.0,325.0,89050.0,325.0,4550.0,3575.0,184925.0,1950.0
50424.0,0.0,264.0,27984.0,528.0,5280.0,264.0,264.0,0.0,0.0,38808.0,1584.0,2112.0,2640.0,58872.0,3696.0
86332.0,0.0,452.0,47912.0,904.0,9040.0,452.0,452.0,0.0,0.0,66444.0,2712.0,3616.0,4520.0,100796.0,6328.0
5539.0,0.0,29.0,3074.0,58.0,580.0,29.0,29.0,0.0,0.0,4263.0,174.0,232.0,290.0,6467.0,406.0
1050.0,42.0,14.0,273.0,0.0,70.0,105.0,0.0,0.0,7.0,378.0,0.0,56.0,84.0,1771.0,7.0
27900.0,1116.0,372.0,7254.0,0.0,1860.0,2790.0,0.0,0.0,186.0,10044.0,0.0,1488.0,2232.0,47058.0,186.0
43950.0,1758.0,586.0,11427.0,0.0,2930.0,4395.0,0.0,0.0,293.0,15822.0,0.0,2344.0,3516.0,74129.0,293.0
10200.0,408.0,136.0,2652.0,0.0,680.0,1020.0,0.0,0.0,68.0,3672.0,0.0,544.0,816.0,17204.0,68.0
4260.0,60.0,105.0,1770.0,0.0,1080.0,150.0,15.0,0.0,15.0,2040.0,0.0,510.0,150.0,3585.0,45.0
121552.0,1712.0,2996.0,50504.0,0.0,30816.0,4280.0,428.0,0.0,428.0,58208.0,0.0,14552.0,4280.0,102292.0,1284.0
124676.0,1756.0,3073.0,51802.0,0.0,31608.0,4390.0,439.0,0.0,439.0,59704.0,0.0,14926.0,4390.0,104921.0,1317.0
19028.0,268.0,469.0,7906.0,0.0,4824.0,670.0,67.0,0.0,67.0,9112.0,0.0,2278.0,670.0,16013.0,201.0
3078.0,38.0,57.0,893.0,0.0,133.0,152.0,0.0,0.0,19.0,513.0,0.0,57.0,114.0,0.0,0.0
36936.0,456.0,684.0,10716.0,0.0,1596.0,1824.0,0.0,0.0,228.0,6156.0,0.0,684.0,1368.0,0.0,0.0
648.0,8.0,12.0,188.0,0.0,28.0,32.0,0.0,0.0,4.0,108.0,0.0,12.0,24.0,0.0,0.0
2430.0,30.0,45.0,705.0,0.0,105.0,120.0,0.0,0.0,15.0,405.0,0.0,45.0,90.0,0.0,0.0
4800.0,20.0,60.0,1520.0,0.0,1440.0,240.0,0.0,0.0,20.0,1580.0,0.0,200.0,200.0,9640.0,40.0
83760.0,349.0,1047.0,26524.0,0.0,25128.0,4188.0,0.0,0.0,349.0,27571.0,0.0,3490.0,3490.0,168218.0,698.0
139680.0,582.0,1746.0,44232.0,0.0,41904.0,6984.0,0.0,0.0,582.0,45978.0,0.0,5820.0,5820.0,280524.0,1164.0
11760.0,49.0,147.0,3724.0,0.0,3528.0,588.0,0.0,0.0,49.0,3871.0,0.0,490.0,490.0,23618.0,98.0
1533.0,21.0,63.0,2121.0,0.0,105.0,504.0,0.0,0.0,21.0,84.0,0.0,147.0,147.0,0.0,21.0
14600.0,200.0,600.0,20200.0,0.0,1000.0,4800.0,0.0,0.0,200.0,800.0,0.0,1400.0,1400.0,0.0,200.0
803.0,11.0,33.0,1111.0,0.0,55.0,264.0,0.0,0.0,11.0,44.0,0.0,77.0,77.0,0.0,11.0
